,id,type,subtype,price,transactionType,zip,visualisationOption,cuisine_type,constructionYear,condition,heatingType,room_number,atticExists,basementExists,hasSwimmingPool,indoor,outdoor,short_id,company_name,mètres carrés,commune
169,8864142,apartment group,apartment group,129750 - 202750,for sale,6000,xl,No infos,1929.0,as new,fueloil,1.0,False,False,False,,,16616,immobilière legrand s.a.,44,Charleroi
170,8999530,apartment,apartment,128000,for sale,8370,xl,semi equipped,1929.0,good,gas,1.0,False,False,False,,,2759428,immo marina,56,Blankenberge
171,8309228,apartment group,apartment group,135000 - 221000,for sale,1120,xl,No infos,1978.0,good,gas,1.0,False,False,False,,,3024743,fonds du logement – woningfonds,38,Neder-over-Heembeek
172,8986210,apartment,flat studio,132500,for sale,8660,xl,installed,1978.0,good,gas,0.0,False,False,False,,1.0,355436,immo cattaert,35,La%20Panne
173,8944414,apartment,flat studio,130000,for sale,8400,xl,installed,1974.0,to renovate,gas,0.0,False,False,False,,,2252397,agence dermul,45,Ostende
174,8938276,apartment,apartment,135000,for sale,1020,xl,usa semi equipped,1955.0,good,gas,1.0,False,False,False,,,208736,urban concept sprl,60,Laeken
175,8906932,apartment group,apartment group,129000 - 185000,for sale,6850,xl,No infos,1981.0,good,gas,1.0,False,False,False,,,3346893,honesty libramont - 5 agences lux. et namur,56,Paliseul
176,8804242,apartment group,apartment group,135000 - 330000,for sale,6900,xl,No infos,1981.0,good,gas,1.0,False,False,False,,,143761,houyoux constructions,42,Marche-en-Famenne
177,8897004,apartment,apartment,137000,for sale,4430,xl,installed,1981.0,to be done up,electric,2.0,False,True,False,,1.0,2144544,label immo sprl,90,Ans
178,7407209,apartment group,apartment group,135923 - 295000,for sale,3390,xl,No infos,1967.0,to be done up,electric,2.0,False,False,False,,,2207922,jes vastgoed,71,Sint-Joris-Winge
179,8940490,apartment group,apartment group,137000 - 371500,for sale,1500,xl,No infos,1967.0,to be done up,electric,2.0,False,False,False,1.0,,989034,pajota halle,74,Halle
180,8977611,apartment,apartment,138000,for sale,9600,xl,semi equipped,1967.0,good,gas,2.0,False,False,False,,,3154230,dmg vastgoed,84,Renaix
181,8881870,apartment,apartment,139000,for sale,1030,xl,installed,2004.0,good,electric,1.0,False,False,False,,,3433489,immo-time,28,Schaerbeek
182,8881869,apartment,apartment,139000,for sale,1030,xl,installed,2004.0,good,electric,1.0,False,False,False,,,3433489,immo-time,30,Schaerbeek
183,8882757,apartment,apartment,139000,for sale,1081,xl,hyper equipped,1963.0,to be done up,fueloil,1.0,False,False,False,1.0,,1372991,No agency,48,Koekelberg
184,8920086,apartment,apartment,139000,for sale,8370,xl,installed,1948.0,good,gas,2.0,False,True,False,,,2759428,immo marina,60,Blankenberge
185,8703492,apartment group,apartment group,139000 - 269000,for sale,8434,xl,No infos,2003.0,good,gas,2.0,False,False,False,,,2547553,albert vastgoed,48,Westende
186,8028546,apartment group,apartment group,140000 - 147500,for sale,5555,xl,No infos,2003.0,good,gas,2.0,False,False,False,,,504697,maisons baijot,2,Bievre
187,7677356,apartment group,apartment group,139500 - 327500,for sale,7100,xl,No infos,2003.0,good,gas,2.0,False,False,False,,,3530190,trevi logis,58,LA%20LOUVI%C3%88RE
188,8966313,apartment,apartment,140000,for sale,6700,xl,installed,2003.0,good,electric,1.0,False,False,False,,1.0,5216,topimmo bastogne - arlon - neufchâteau,59,Arlon
189,8318853,apartment group,apartment group,140000 - 165000,for sale,4630,xl,No infos,1971.0,good,electric,1.0,False,False,False,21.0,19.0,1912369,thomas &amp; piron - bâtiment,28,Soumagne
190,8229143,apartment group,apartment group,140000 - 235000,for sale,7000,xl,No infos,1971.0,good,electric,1.0,False,False,False,,,2959413,residency,63,Mons
191,8645968,apartment group,apartment group,145000 - 324000,for sale,5000,xl,No infos,1971.0,good,electric,1.0,False,False,False,15.0,,1912369,thomas &amp; piron - bâtiment,40,Namur
192,8904372,apartment group,apartment group,141000 - 345000,for sale,9100,xl,No infos,1971.0,good,electric,1.0,False,False,False,,,1387663,quares,60,SINT-NIKLAAS
193,8972719,apartment group,apartment group,144000 - 249000,for sale,7333,xl,No infos,1971.0,good,electric,1.0,False,False,False,,109.0,1912369,thomas &amp; piron - bâtiment,69,Saint-Ghislain
194,8404059,apartment group,apartment group,145000 - 360214,for sale,7050,xl,No infos,1971.0,good,electric,1.0,False,False,False,,,1403588,home access immobilier,57,Jurbise
195,6770445,apartment group,apartment group,146225 - 284804,for sale,1480,xl,No infos,1971.0,good,electric,1.0,False,False,False,,,917182,matexi brabant wallon,61,Tubize
196,8977827,apartment group,apartment group,147000 - 329000,for sale,5000,xl,No infos,1971.0,good,electric,1.0,False,False,False,,,2854746,devlop,56,Namur
197,8759879,apartment group,apartment group,148000 - 318283,for sale,4700,xl,No infos,1971.0,good,electric,1.0,False,False,False,,,2898939,euro immo,54,Eupen
198,8881954,apartment,apartment,145000,for sale,4101,xl,not installed,1971.0,good,gas,2.0,False,False,False,,,682408,label immo sprl,81,Seraing%20Jemeppe-sur-Meuse
199,7402611,apartment group,apartment group,150000 - 305000,for sale,8660,xl,No infos,1970.0,good,gas,2.0,False,False,False,,,900861,immo promenade,1,La%20Panne
200,8703494,apartment group,apartment group,149000 - 299000,for sale,8434,xl,No infos,1970.0,good,gas,2.0,False,False,False,1.0,,2547553,albert vastgoed,48,Westende
201,8982126,apartment,apartment,150000,for sale,4100,xl,installed,1970.0,to renovate,gas,2.0,False,True,False,1.0,1.0,584221,No agency,82,Seraing
202,7705539,apartment group,apartment group,150000 - 150000,for sale,1082,xl,No infos,1964.0,to renovate,gas,2.0,False,False,False,,,3024743,fonds du logement – woningfonds,41,Berchem-Ste-Agathe
203,8877657,apartment,apartment,150000,for sale,7060,xl,semi equipped,1964.0,to be done up,fueloil,2.0,False,True,False,,1.0,3344242,marcoux &amp; vrancx,85,Soignies
204,8981143,apartment group,apartment group,153000 - 197500,for sale,1070,xl,No infos,1975.0,to be done up,fueloil,2.0,False,False,False,,,2673557,trevi group - immobilier neuf,55,Anderlecht
205,8986314,apartment group,apartment group,149080 - 237589,for sale,4020,xl,No infos,1975.0,to be done up,fueloil,2.0,False,False,False,,,3151441,covivia immo,56,Jupille-sur-Meuse
206,8645941,apartment group,apartment group,154000 - 379000,for sale,4700,xl,No infos,1975.0,to be done up,fueloil,2.0,False,False,False,26.0,,1912369,thomas &amp; piron - bâtiment,54,Eupen
207,8901310,apartment group,apartment group,154286 - 252479,for sale,7800,xl,No infos,1975.0,to be done up,fueloil,2.0,False,False,False,,,1333349,matexi namur-hainaut,68,Ath
208,7747887,apartment group,apartment group,155000 - 225000,for sale,1070,xl,No infos,1975.0,to be done up,fueloil,2.0,False,False,False,,,3024743,fonds du logement – woningfonds,55,Anderlecht
209,8807540,apartment group,apartment group,155000 - 455000,for sale,4620,xl,No infos,1975.0,to be done up,fueloil,2.0,False,False,False,36.0,,2654541,groupe solico,71,Fleron
210,8903336,apartment,apartment,154900,for sale,6700,xl,installed,1975.0,to be done up,electric,2.0,False,True,False,,1.0,845221,bureau godin – liège/charleroi,84,Arlon
211,8806999,apartment,apartment,155000,for sale,2020,xl,installed,1962.0,good,fueloil,2.0,False,True,False,,,2193780,walbers immo aartselaar,75,Anvers
212,8804190,apartment group,apartment group,155000 - 360000,for sale,6900,xl,No infos,2002.0,good,fueloil,2.0,False,False,False,,,143761,houyoux constructions,51,Marche-en-Famenne
213,8987961,apartment,apartment,155000,for sale,5300,xl,semi equipped,2002.0,to be done up,gas,1.0,False,True,False,,,682408,label immo sprl,50,Andenne
214,8350017,apartment group,apartment group,155000 - 172550,for sale,6880,xl,No infos,1960.0,to be done up,gas,1.0,False,False,False,,,2759403,ardenne service,87,Bertrix
215,8840285,apartment group,apartment group,154500 - 162500,for sale,5570,xl,No infos,1960.0,to be done up,gas,1.0,False,False,False,,,3016158,honesty rochefort - 5 agences lux. et namur,80,Beauraing%20Feschaux
216,7181216,apartment group,apartment group,157500 - 157500,for sale,6840,xl,No infos,1960.0,to be done up,gas,1.0,False,False,False,9.0,3.0,448822,maisons dessy et valange,70,Neufch%C3%83teau
217,8524048,apartment group,apartment group,159000 - 709000,for sale,1000,xl,No infos,1960.0,to be done up,gas,1.0,False,False,False,,,3426542,ag residential,31,Bruxelles%20ville
218,8956842,apartment,apartment,159000,for sale,4500,xl,not installed,1960.0,to be done up,fueloil,2.0,False,True,False,,,682408,label immo sprl,119,Huy
219,8512269,apartment group,apartment group,158000 - 255000,for sale,8434,xl,No infos,1973.0,to be done up,fueloil,2.0,False,False,False,,,393151,groep caenen nieuwpoort-koksijde-oostduinkerke,59,Lombardsijde
220,8960847,apartment group,apartment group,158000 - 199000,for sale,8650,xl,No infos,1973.0,to be done up,fueloil,2.0,False,False,False,,,2592855,immo francois,74,Houthulst
221,8343435,apartment group,apartment group,159000 - 223850,for sale,8600,xl,No infos,1973.0,to be done up,fueloil,2.0,False,False,False,,,2592855,immo francois,69,Vladslo
222,8875393,apartment,apartment,159500,for sale,4000,xl,not installed,1973.0,as new,fueloil,2.0,False,False,False,,,3292073,trevi liege,79,Li%C3%A8ge
223,8935159,apartment group,apartment group,159500 - 345500,for sale,7090,xl,No infos,1990.0,as new,fueloil,2.0,False,False,False,,,2041,multimmo bvba,65,Braine-le-Comte
224,8289362,apartment group,apartment group,159925 - 306650,for sale,4000,xl,No infos,1990.0,as new,fueloil,2.0,False,False,False,,,963820,matexi liège,57,Rocourt
225,8850556,apartment group,apartment group,160000 - 376000,for sale,1040,xl,No infos,1990.0,as new,fueloil,2.0,False,False,False,,37.0,2161,rainbow properties,60,Etterbeek
226,8733211,apartment group,apartment group,160000 - 244000,for sale,9600,xl,No infos,1990.0,as new,fueloil,2.0,False,False,False,,,1002634,immo beguin,80,Renaix
227,8865431,apartment group,apartment group,160000 - 175000,for sale,8434,xl,No infos,1990.0,as new,fueloil,2.0,False,False,False,,,3586312,immo bc,48,Middelkerke
228,7307861,apartment group,apartment group,160000 - 230000,for sale,7060,xl,No infos,1990.0,as new,fueloil,2.0,False,False,False,,,57430,sotraba sa,67,Soignies
229,8954957,apartment group,apartment group,160000 - 285000,for sale,2100,xl,No infos,1990.0,as new,fueloil,2.0,False,False,False,,,667471,reds group,53,Deurne
230,8629345,apartment,apartment,162000,for sale,8370,xl,installed,1990.0,good,electric,1.0,False,False,False,,,2759428,immo marina,51,Blankenberge
231,8370301,apartment group,apartment group,160845 - 239000,for sale,7950,xl,No infos,1970.0,good,electric,1.0,False,False,False,15.0,15.0,2959413,residency,71,Chi%C3%A8vres
232,8478376,apartment group,apartment group,164000 - 388000,for sale,1190,xl,No infos,1970.0,good,electric,1.0,False,False,False,,,2751357,bouygues immobilier belgium,41,Forest
233,9017116,apartment group,apartment group,163400 - 313642,for sale,1300,xl,No infos,1970.0,good,electric,1.0,False,False,False,,,1912369,thomas &amp; piron - bâtiment,66,Wavre
234,8804259,apartment group,apartment group,164300 - 250000,for sale,6900,xl,No infos,1970.0,good,electric,1.0,False,False,False,,,143761,houyoux constructions,57,Marche-en-Famenne
235,7173953,apartment group,apartment group,163500 - 206500,for sale,7100,xl,No infos,1970.0,good,electric,1.0,False,False,False,,,1333349,matexi namur-hainaut,60,La%20Louvi%C3%A8re
236,8928185,apartment,apartment,165000,for sale,1400,xl,installed,1970.0,good,fueloil,2.0,False,True,False,1.0,,3633873,No agency,70,Nivelles
237,8340079,apartment group,apartment group,163750 - 308750,for sale,8600,xl,No infos,1974.0,good,fueloil,2.0,False,False,False,,,2592855,immo francois,56,Dixmude
238,8819492,apartment group,apartment group,167000 - 299000,for sale,6900,xl,No infos,1974.0,good,fueloil,2.0,False,False,False,33.0,22.0,1912369,thomas &amp; piron - bâtiment,59,Marche-en-Famenne
239,8106042,apartment group,apartment group,165000 - 224395,for sale,7950,xl,No infos,1974.0,good,fueloil,2.0,False,False,False,,,1403588,home access immobilier,72,Chi%C3%A8vres
240,8435603,apartment group,apartment group,165000 - 244000,for sale,7021,xl,No infos,1974.0,good,fueloil,2.0,False,False,False,11.0,1.0,57430,sotraba sa,69,Mons%20Havr%C3%A9
241,8915104,apartment group,apartment group,166000 - 224500,for sale,4032,xl,No infos,1974.0,good,fueloil,2.0,False,False,False,25.0,36.0,2575488,we invest real estate,63,Liege
242,7961877,apartment group,apartment group,168000 - 278500,for sale,9160,xl,No infos,1974.0,good,fueloil,2.0,False,False,False,,,2797000,belfius immo sa,60,Lokeren
243,8240658,apartment,apartment,169000,for sale,8400,xl,installed,1974.0,to be done up,gas,1.0,False,False,False,,,2252397,agence dermul,52,Ostende
244,6867962,apartment group,apartment group,168500 - 205000,for sale,7800,xl,No infos,2007.0,to be done up,gas,1.0,False,False,False,32.0,,2648345,les haleurs,79,Ath
245,8910704,apartment group,apartment group,169000 - 279000,for sale,2830,xl,No infos,2007.0,to be done up,gas,1.0,False,False,False,,,2062,walbers immo willebroek,53,Willebroek
246,8978423,apartment group,apartment group,168967 - 378912,for sale,1080,xl,No infos,2007.0,to be done up,gas,1.0,False,False,False,,,1508887,evillas nv,62,Molenbeek-St-Jean
247,8984202,apartment group,apartment group,169000 - 349000,for sale,6600,xl,No infos,2007.0,to be done up,gas,1.0,False,False,False,22.0,19.0,5216,topimmo bastogne - arlon - neufchâteau,78,Bastogne
248,8844692,apartment,apartment,170000,for sale,6180,xl,installed,2007.0,as new,gas,2.0,False,True,False,1.0,,3229424,delfimmo,95,Courcelles
249,8992157,apartment,apartment,169000,for sale,4000,xl,installed,1900.0,good,gas,1.0,False,False,False,,,2654558,allen keapler &amp; partners,60,Liege
250,8936203,apartment group,apartment group,169500 - 199500,for sale,6880,xl,No infos,1980.0,good,gas,1.0,False,False,False,,,3346893,honesty libramont - 5 agences lux. et namur,70,Bertrix
251,8909893,apartment,apartment,170000,for sale,8670,xl,usa hyper equipped,1980.0,just renovated,electric,1.0,False,False,False,,,1361501,immo la terrasse,44,Koksijde
252,8958458,apartment,apartment,170000,for sale,1400,xl,semi equipped,1977.0,to renovate,fueloil,2.0,False,True,False,,,2446317,bk &amp; partners,82,Nivelles
253,8665988,apartment group,apartment group,170564 - 285722,for sale,8530,xl,No infos,1950.0,to renovate,fueloil,2.0,False,False,False,,,3319191,immo francois,63,Harelbeke
254,7827549,apartment group,apartment group,171000 - 255000,for sale,6800,xl,No infos,1950.0,to renovate,fueloil,2.0,False,False,False,,,3462247,batibien,80,Libramont-Chevigny
255,8783450,apartment,apartment,172000,for sale,5363,xl,installed,1950.0,good,fueloil,2.0,False,False,False,,1.0,1671369,No agency,155,Emptinne
256,8774103,apartment group,apartment group,172000 - 275000,for sale,1731,xl,No infos,1933.0,good,fueloil,2.0,False,False,False,5.0,5.0,2122281,pajota brussel,86,Asse%20Zellik
257,8054789,apartment group,apartment group,172462 - 270320,for sale,7000,xl,No infos,1933.0,good,fueloil,2.0,False,False,False,41.0,41.0,2959413,residency,73,Mons
258,8692331,apartment group,apartment group,172900 - 194900,for sale,6840,xl,No infos,1933.0,good,fueloil,2.0,False,False,False,,,3346893,honesty libramont - 5 agences lux. et namur,80,Neufch%C3%83teau%20Longlier
259,8497913,apartment group,apartment group,173040 - 193640,for sale,5310,xl,No infos,1933.0,good,fueloil,2.0,False,False,False,,,1451,trevi namur,55,EGHEZ%C3%89E
260,8671412,apartment group,apartment group,174000 - 360000,for sale,1020,xl,No infos,1933.0,good,fueloil,2.0,False,False,False,,,3024743,fonds du logement – woningfonds,64,Laeken
261,8910215,apartment group,apartment group,174990 - 458610.08,for sale,1703,xl,No infos,1933.0,good,fueloil,2.0,False,False,False,1.0,,1708,pajota dilbeek,56,Schepdaal
262,8983165,apartment,flat studio,175000,for sale,1000,xl,usa hyper equipped,1933.0,good,gas,1.0,False,True,False,,,2916018,sky realty,43,Bruxelles
263,8925951,apartment group,apartment group,172500 - 239000,for sale,6840,xl,No infos,1960.0,good,gas,1.0,False,False,False,,,3346893,honesty libramont - 5 agences lux. et namur,87,Neufch%C3%83teau%20Longlier
264,7723162,apartment group,apartment group,173000 - 173000,for sale,8660,xl,No infos,1960.0,good,gas,1.0,False,False,False,,,900861,immo promenade,1,La%20Panne
265,9021892,apartment,apartment,173000,for sale,5000,xl,usa installed,1960.0,good,gas,2.0,False,True,False,,,2575488,we invest real estate,70,Namur
266,9015182,apartment,apartment,175000,for sale,1081,xl,semi equipped,1958.0,to renovate,gas,2.0,False,True,False,,,145409,expertissimmo,75,Koekelberg
267,8940438,apartment,apartment,175000,for sale,4000,xl,installed,1977.0,good,gas,2.0,False,True,False,1.0,1.0,2654558,allen keapler &amp; partners,90,Liege
268,8876897,apartment group,apartment group,175000 - 275000,for sale,4500,xl,No infos,2012.0,good,gas,2.0,False,False,False,,,2222,trevi rasquain,60,Huy
269,8888881,apartment group,apartment group,175000 - 185000,for sale,4540,xl,No infos,2012.0,good,gas,2.0,False,False,False,,,3016146,honesty marche - 5 agences lux. et namur,93,Amay
270,8520953,apartment group,apartment group,175000 - 295000,for sale,4520,xl,No infos,2012.0,good,gas,2.0,False,False,False,,,2222,trevi rasquain,72,Wanze
271,8651556,apartment group,apartment group,176000 - 435000,for sale,4020,xl,No infos,2012.0,good,gas,2.0,False,False,False,36.0,,1912369,thomas &amp; piron - bâtiment,66,Liege
272,8983914,apartment group,apartment group,175000 - 339000,for sale,6600,xl,No infos,2012.0,good,gas,2.0,False,False,False,22.0,19.0,5216,topimmo bastogne - arlon - neufchâteau,78,Bastogne
273,8804214,apartment group,apartment group,175000 - 417500,for sale,6900,xl,No infos,2012.0,good,gas,2.0,False,False,False,,,143761,houyoux constructions,59,Marche-en-Famenne
274,7574741,apartment group,apartment group,175000 - 190000,for sale,8660,xl,No infos,2012.0,good,gas,2.0,False,False,False,,,725503,agence dunimmo,59,La%20Panne
